,id,date,token0,token1,dailyVolumeToken0,dailyVolumeToken1,dailyVolumeUSD,reserve0,reserve1,reserveUSD
16,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18563,2020-10-28 01:00:00,WBTC,WETH,1977.4316694,67565.357975713024376156,26427739.45347389377469665851675258,28788.70112713,985847.611641343288103347,764002502.2364560452144207622368362
17,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18562,2020-10-27 01:00:00,WBTC,WETH,1439.61015034,48205.231657787844224731,19240321.48232978454574381076536546,27212.81848649,924212.43626020692815919,745556344.8700288164593773241420269
18,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18561,2020-10-26 01:00:00,WBTC,WETH,4951.66439457,160952.560066959443615118,65393343.16675987790486794257022209,26981.68825979,899432.839162672826923507,707117842.4768448032701286917977005
19,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18560,2020-10-25 02:00:00,WBTC,WETH,687.81426971,21990.446822953694136813,9011598.311888317788443637588983471,26630.6423591,854294.605738971537316273,692688687.9919379048764955443827358
20,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18559,2020-10-24 02:00:00,WBTC,WETH,738.42941315,23392.357697785173633879,9619372.31515460842117485021043037,25757.13130224,823259.693776960527112473,676044967.2432265570225104614311318
21,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18558,2020-10-23 02:00:00,WBTC,WETH,901.12385414,28291.910566080355953992,11638167.19113106156093554942802609,25595.61238972,809349.99501570419369313,660300712.8454945609235847776577182
22,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18557,2020-10-22 02:00:00,WBTC,WETH,1801.06367839,57382.912304357372165216,23264600.15931650494447977008735378,26566.59270608,835631.225056841874555948,691198296.7139549790436386528949249
23,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18556,2020-10-21 02:00:00,WBTC,WETH,2831.26904862,92206.350907276442128984,35385908.07573675288379163647085229,25951.69485554,854620.159233697867378692,668951418.1728690754455944006040909
24,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18555,2020-10-20 02:00:00,WBTC,WETH,3313.74943109,106026.402624357196331596,39499017.80224615640590765164207707,29561.3307317,958653.271418975281907415,705205827.9099781128987242696539254
25,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18554,2020-10-19 02:00:00,WBTC,WETH,481.82518398,14825.001872237298016937,5599946.989337056523298307659612078,31546.96402066,978362.821495740544228128,740067070.2678744380140095217550241
26,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18553,2020-10-18 02:00:00,WBTC,WETH,534.11607427,16367.525558838287669098,6098923.619771224359635478124260434,31356.56407597,954792.110905271288573382,718688472.5363001636243858767565606
27,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18552,2020-10-17 02:00:00,WBTC,WETH,396.45051873,12271.152005660111289991,4494691.227792831350941985342629678,30946.26539392,958078.081190736125853539,702504764.7312282630948001128065418
28,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18551,2020-10-16 02:00:00,WBTC,WETH,771.64864962,23711.256430514110071511,8744687.874020806680216968838695858,31244.67015303,964990.885514891275656056,704575426.0533297025388848960184124
29,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18550,2020-10-15 02:00:00,WBTC,WETH,683.48926952,20699.5417498441999846,7781753.945293809868686712180558183,31872.21572158,971737.503862979644362161,733193903.7086114756941239294287809
30,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18549,2020-10-14 02:00:00,WBTC,WETH,609.37241319,18294.770480659140292214,6933516.9399075288640193082702967,31767.4870475,958772.823966671118999061,723294490.9033134489720241840360558
31,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18548,2020-10-13 02:00:00,WBTC,WETH,523.05841489,15674.5518067499273921,5965768.320439007708207927248789967,26340.71407468,791605.771814247574771985,602734935.2664995046890818500159198
32,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18547,2020-10-12 02:00:00,WBTC,WETH,1359.71829967,40888.147496808118903533,15522984.83937055009439672878859115,26340.99699194,784209.809154655037176832,606356732.9743535566804692591933382
33,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18546,2020-10-11 02:00:00,WBTC,WETH,885.8872041,27009.273846864381236288,10044367.55318555707628624930114985,25854.55831012,787736.392465958962024295,587181176.7970672820660381016140115
34,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18545,2020-10-10 02:00:00,WBTC,WETH,1131.32591194,34268.355488072059106401,12758517.20673560013742205749100108,25018.62393368,759015.434438551268013866,562433592.7817239982963512049136655
35,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18544,2020-10-09 02:00:00,WBTC,WETH,1516.21066522,46809.903264940178454665,16714441.29449918231085358781789523,24603.0068843,745056.547791716662224916,542967719.662508551855561791041446
36,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18543,2020-10-08 02:00:00,WBTC,WETH,1541.43309885,48237.675793897981374369,16561938.74869561132592877237543129,23723.8508303,737160.977246553460896763,516098259.6465623720920793881589205
37,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18542,2020-10-07 02:00:00,WBTC,WETH,703.38994415,22022.283095000901938565,7437443.678629803185541335328657532,22740.59233594,711747.998150599499143605,484841317.6899936196653795145644113
38,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18541,2020-10-06 02:00:00,WBTC,WETH,1799.32972868,55558.444044619923166467,19119130.06861685682568185803193747,22393.21471596,698665.009768902699944065,472474181.961297585024312518616701
39,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18540,2020-10-05 02:00:00,WBTC,WETH,1454.49067477,44105.968306704209674025,15462545.66205039185784580301366966,22967.14571967,703326.741742269097005007,495045113.7337262901668042707491818
40,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18539,2020-10-04 02:00:00,WBTC,WETH,1044.95338868,31859.017101329149176219,11056527.32145144068077775167240964,24871.97865483,753357.316773785219531693,528964643.6018947281492858944676392
41,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18538,2020-10-03 02:00:00,WBTC,WETH,1560.18504285,47396.238682080937915058,16424659.50751286318844630873796377,24764.2645779,754410.853874200449410653,522772851.3218461817113117579651732
42,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18537,2020-10-02 02:00:00,WBTC,WETH,1537.15429278,46913.52266608409198217,16053109.62007150474656854587309648,23927.46196052,731852.116679945072435777,503918272.7155370094027992194297848
43,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18536,2020-10-01 02:00:00,WBTC,WETH,1367.76851262,40869.543371873869147307,14512586.39863435860263671784595679,23838.90616484,716903.893910273536676634,503409016.9291190128580651296357517
44,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18535,2020-09-30 02:00:00,WBTC,WETH,1004.01922742,30031.638855642384277388,10668658.86754204375812921187414093,23896.83041706,714181.577307439371108465,512389481.619761564129101715147731
45,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18534,2020-09-29 02:00:00,WBTC,WETH,776.42003769,23453.347481003315731163,8303475.674303381356467067044900035,23490.88793908,710584.300052947917518584,508973230.666300013351132264962591
46,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18533,2020-09-28 02:00:00,WBTC,WETH,1028.21336337,31064.567406314409048698,11191522.69160438197689908984901072,23496.84320864,707036.065805524990888495,499792701.7645005755493316204924201
47,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18532,2020-09-27 02:00:00,WBTC,WETH,905.87707977,27361.553930998499241854,9691510.905833592062136525029001634,22612.32837019,685383.456614641901585762,486485153.2252219746634278523104016
48,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18531,2020-09-26 02:00:00,WBTC,WETH,646.70022058,19694.198888566565303099,6912927.693703171260137617972331628,21797.35978369,662058.056024959993275552,467655076.696958608673468048430081
49,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18530,2020-09-25 02:00:00,WBTC,WETH,1000.16100843,30814.421713018815920966,10656776.59607693154908713993483489,21652.51448676,655937.616685056759208384,461081680.03526191018438349939525
50,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18529,2020-09-24 02:00:00,WBTC,WETH,1166.32538068,36417.327784573590154564,12109565.84549164349761628686603981,19752.67311597,606526.812364724185808988,423509900.5256116943472728499650455
51,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18528,2020-09-23 02:00:00,WBTC,WETH,1714.88960104,53391.944457602988746607,17773539.34975084899047586430122765,18522.83839035,590660.525855504135994915,376711815.4053876199810932470059861
52,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18527,2020-09-22 02:00:00,WBTC,WETH,1231.50001213,37748.346067928330402744,12882718.42378059040283688293152538,19153.48923376,583787.335108167173624492,399866093.1739949080075796731505741
53,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18526,2020-09-21 02:00:00,WBTC,WETH,3525.85974353,106694.00019840731033138,37467888.43456036789422607471488944,19693.28024929,599978.20179130944090932,409422346.4453982375866258596659119
54,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18525,2020-09-20 02:00:00,WBTC,WETH,2070.2579074,59963.868801327491641778,22477031.65926387297398701887813003,21555.84461998,634746.37048454803917978,468425815.3637681966428129502952073
55,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18524,2020-09-19 02:00:00,WBTC,WETH,3540.07704318,102083.105076318887818099,38955974.32288781651741695384145515,19218.83365402,554045.421068050019939309,424385662.8925300398317834104438323
56,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18523,2020-09-18 02:00:00,WBTC,WETH,2934.88343609,83510.469015316982662755,31862490.1415079591444185803511087,17027.84525858,486704.375331536829635565,370229806.6499931968225498874549838
57,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18522,2020-09-17 02:00:00,WBTC,WETH,3009.01075572,86663.453478524717891543,33130470.12848604652608812369363792,11895.26502933,336835.801387698434881103,260946153.1636654987387413588875293
58,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18521,2020-09-16 02:00:00,WBTC,WETH,1224.76367448,37073.060798564298268832,13489835.35035390860314942737578513,846.49261175,25545.819023567410615718,18686195.68082527566923918895878106
59,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18520,2020-09-15 02:00:00,WBTC,WETH,643.06395543,18806.560376571176430986,6929102.908775476071356079939129343,2076.10429221,61524.128552951205810948,44462199.14051102308516507593508943
60,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18519,2020-09-14 02:00:00,WBTC,WETH,574.42092192,16297.828329846420568826,6017254.016528792280981177916975445,2647.46324911,75477.253442865705552285,56515848.95116694277161263943781417
61,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18518,2020-09-13 02:00:00,WBTC,WETH,563.59819456,15666.255222694114674196,5828051.014601371128266171524642174,2697.81813202,75852.914460279169224645,55312704.42076858495193500453229172
62,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18517,2020-09-12 02:00:00,WBTC,WETH,544.05237087,15038.682359959445451503,5579131.21944691527512417519809164,1412.59427002,38043.082688311336210908,29212193.10699419609299608129098677
63,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18516,2020-09-11 02:00:00,WBTC,WETH,679.54147144,19112.583646955040920534,6889780.964423607632914439396006924,2182.39661231,60415.510833508224986717,44776305.90616429634803051335432305
64,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18515,2020-09-10 02:00:00,WBTC,WETH,1207.20394349,34142.370461304729982497,12385352.44932031791938149078251256,5401.19794845,151716.746707223866715754,109945005.7636332994252751053916468
65,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18514,2020-09-09 02:00:00,WBTC,WETH,286.93419185,8474.142875570970032948,2894790.942857867738282633980705268,352.30033738,10222.102540873588931574,7186318.077367644307813704948404657
66,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18513,2020-09-08 02:00:00,WBTC,WETH,333.94962685,9878.186019874519055908,3350434.761538373605323132544619758,304.02711556,9119.854817213326240812,6065700.859822517412103805272461971
67,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18512,2020-09-07 02:00:00,WBTC,WETH,273.661878,8140.330460729455084994,2794490.77049575091791640920271638,295.988802,8757.562156454252558382,6139921.083191432753763276492931904
68,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18511,2020-09-06 02:00:00,WBTC,WETH,259.06641468,7754.300089831969083823,2622929.866865656410536269334797425,301.839001,8776.34355751321673779,6188979.166446918501667474742348275
69,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18510,2020-09-05 02:00:00,WBTC,WETH,463.68036641,13528.17333877564868954,4686220.802114900008802777299434546,291.43581736,8892.072759204117989973,5902063.893364541446535199475823777
70,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18509,2020-09-04 02:00:00,WBTC,WETH,272.9932104,7238.540886517984755023,2781627.796549506791721761101468415,297.07320834,8078.406173352518200005,6226987.050333045083703292090935106
71,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18508,2020-09-03 02:00:00,WBTC,WETH,364.79653427,9536.384543310680611402,3952540.73063637820408333159827291,250.21514201,6676.699476688652558413,5085034.489797087668977026023075627
72,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18507,2020-09-02 02:00:00,WBTC,WETH,176.99076466,4521.248096497926242039,2028809.382206816869045808492971637,245.54844304,6352.081200692079751108,5621370.243777214094409410176570977
73,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18506,2020-09-01 02:00:00,WBTC,WETH,346.43844515,8860.539718123876212317,4127220.121252713512843814694243527,190.22535859,4737.998925318559128491,4529706.144768254826204989412623933
74,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18505,2020-08-31 02:00:00,WBTC,WETH,243.8407892,6521.148876150289535655,2800375.904008039322336875165365184,153.41520512,4129.5372537376258891,3594892.652270695018855864933202578
75,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18504,2020-08-30 02:00:00,WBTC,WETH,172.49412304,4889.619784000610756762,2007783.587558437313422606741549026,155.60247187,4271.458692087358688486,3628711.758930818957035635722805016
76,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18503,2020-08-29 02:00:00,WBTC,WETH,92.78698706,2672.405832744343784062,1063831.881518989497515694043554119,151.56602053,4377.868918874819167582,3509835.008804091335013390446289336
77,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18502,2020-08-28 02:00:00,WBTC,WETH,59.43219759,1738.272589823404441105,678862.1298543132642571876215569171,157.76849232,4594.167480931294614612,3617928.113392838407373878386076544
78,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18501,2020-08-27 02:00:00,WBTC,WETH,65.70611738,1948.87674533586162966,741312.6154142035550665983120549467,158.52777278,4687.433133595987195826,3569799.055521028308012071169432747
79,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18500,2020-08-26 02:00:00,WBTC,WETH,98.93600608,2943.785827078781330933,1129944.394919049249515790664125509,155.4171282,4632.206329892207794826,3559399.335933282787608318230049387
80,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18499,2020-08-25 02:00:00,WBTC,WETH,63.78238874,1881.454646339141549189,727150.8079180570142484929559657283,155.55028259,4611.186971839459863131,3522894.641639378212034373260163416
81,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18498,2020-08-24 02:00:00,WBTC,WETH,93.54677168,2731.075662621252705729,1092297.907074309356862058479586009,156.96644734,4548.034742833648295913,3699814.576439486593916205571737091
82,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18497,2020-08-23 02:00:00,WBTC,WETH,65.46651079,1947.825704632077705357,759696.314609845008146462271743918,149.17285651,4421.762927134289683636,3453174.559173283344467551257552218
83,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18496,2020-08-22 02:00:00,WBTC,WETH,67.89972261,2025.587878370993544487,785685.7730046164487360801993556183,149.59891111,4432.60143301126351323,3516863.519863152191219539324457714
84,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18495,2020-08-21 02:00:00,WBTC,WETH,78.51281231,2269.90294782247992651,911237.2900607891796898463664433015,147.93287854,4384.095826998397201424,3369894.656917997139635629443213073
85,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18494,2020-08-20 02:00:00,WBTC,WETH,107.96396483,3069.730761281994842277,1259509.620478416255519433587736624,148.5346963,4220.612810754890161658,3500105.452627543909612124790681967
86,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18493,2020-08-19 02:00:00,WBTC,WETH,134.35904297,3884.690012962459651115,1580426.683994059111156819459407351,152.73398543,4437.450562115380396157,3602941.53587649642705970859105249
87,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18492,2020-08-18 02:00:00,WBTC,WETH,97.54067427,2785.082133027816677531,1187245.557063937010540944643300581,175.08237732,4977.569935596062703521,4201801.379735168301095857626683974
88,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18491,2020-08-17 02:00:00,WBTC,WETH,172.60692813,4858.892873480749830018,2101843.829195640513229529457605802,149.5183299,4255.936411876535596849,3656351.227557662166140285114595124
89,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18490,2020-08-16 02:00:00,WBTC,WETH,182.55495308,5123.703524776714095101,2185743.712327729413587160052452724,150.7921796,4178.884956371788698555,3604255.6765827470395384837115483
90,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18489,2020-08-15 02:00:00,WBTC,WETH,174.08720467,4785.97475778974447015,2079995.315113670580746175415008903,147.85490593,4061.352981946274779455,3496180.387362568039452221828575021
91,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18488,2020-08-14 02:00:00,WBTC,WETH,198.54963898,5517.920980872602022914,2353530.901697063818465184075047044,147.25615031,3969.309364996207481918,3457202.099411806842348405309539544
92,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18487,2020-08-13 02:00:00,WBTC,WETH,84.6837715,2467.355007791050437406,983499.9715477474554377317968687828,144.864381,4041.190595277132670699,3424047.635579842867440792087421317
93,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18486,2020-08-12 02:00:00,WBTC,WETH,88.71498005,2646.935486827417535386,1006651.355846235634302489258693861,137.86363269,4110.015922822636694244,3162392.290662902546851483652022958
94,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18485,2020-08-11 02:00:00,WBTC,WETH,41.68900098,1245.361411883389803941,478782.0180129101777902836166292299,136.90043287,4118.914102657239313675,3123537.11089594970713633206888077
95,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18484,2020-08-10 02:00:00,WBTC,WETH,74.97024352,2269.272373506972378974,894380.5441900835010302353061538342,137.44540427,4103.13164164301376564,3226121.798265371414655291031241546
96,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18483,2020-08-09 02:00:00,WBTC,WETH,36.80482897,1061.278692480370474318,413634.8161977949700332350063668806,136.59097331,4094.403583255563550777,3183283.418588161687246203441055745
97,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18482,2020-08-08 02:00:00,WBTC,WETH,24.23546678,734.197892616860630575,282589.7615197702651285866988205444,136.12837968,4087.953847350576667741,3181849.579083571483806277978222726
98,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18481,2020-08-07 02:00:00,WBTC,WETH,34.26662788,1034.710767250573226934,395713.4135349673490650160537669379,134.92393247,4121.811934651168123492,3129475.031612586656533554556081761
99,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18480,2020-08-06 02:00:00,WBTC,WETH,66.09549289,1970.963100549960405723,779742.1644639950082745218197719489,135.68754403,4048.160311949884641881,3159034.474140879661166177951577821
100,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18479,2020-08-05 02:00:00,WBTC,WETH,46.03134699,1345.496149147288343133,527685.335658618746011072562953929,137.05239181,4007.886439207492636372,3193511.940745293539270083168657357
101,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18478,2020-08-04 02:00:00,WBTC,WETH,48.2165493,1380.200354588958406784,538354.0874268365490663537105174901,140.18013416,4010.570084787134515472,3127788.460259052644322780858318011
102,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18477,2020-08-03 02:00:00,WBTC,WETH,33.20715618,970.275099881175896773,371238.7241735364441707725346794994,139.62542027,4079.143379902298006327,3140245.886835016151309155744324617
103,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18476,2020-08-02 02:00:00,WBTC,WETH,64.70388324,1947.986890698848634031,728069.2068754134048653619495158284,150.96971776,4506.569986178384721658,3326297.88484414552552458780748251
104,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18475,2020-08-01 02:00:00,WBTC,WETH,72.92031799,2304.936358428203821591,846020.4156988674059364328373942288,138.53847153,4227.922596529764513188,3242014.901217604018407737208182389
105,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18474,2020-07-31 02:00:00,WBTC,WETH,29.24868498,959.48363493477156478,324898.8639171603896878033395102836,131.22966108,4293.613615795589881117,2956185.102180651292852664282159441
106,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18473,2020-07-30 02:00:00,WBTC,WETH,75.26742969,2409.865349604160124029,780467.8567989626406516550611715517,129.30625846,4289.721265061425271294,2849238.18588243042148374966452997
107,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18472,2020-07-29 02:00:00,WBTC,WETH,56.61693401,1955.300608985800146959,619285.2092444742836149046579827734,124.41080111,4384.058844575516211008,2755291.786161321792799672119223004
108,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18471,2020-07-28 02:00:00,WBTC,WETH,92.43229313,3192.427432135148658441,1008135.213863319850277966407041579,124.09177467,4263.000388851494500327,2682057.972201532513877594978450685
109,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18470,2020-07-27 02:00:00,WBTC,WETH,113.61890742,3779.589647037213644114,1214716.356677371267169583692848992,122.31567129,4219.182981917554897915,2698678.822857495516830742483239524
110,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18469,2020-07-26 02:00:00,WBTC,WETH,50.99488158,1629.272572559892896017,502766.4788417695978789140326850266,127.30288788,4047.377872152412964718,2512302.126890096358281428312848098
111,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18468,2020-07-25 02:00:00,WBTC,WETH,92.74274313,3077.559522185786155182,886727.0825701731113040926358126893,125.75766755,4006.218928880445099577,2448602.77225553284111958193260574
112,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18467,2020-07-24 02:00:00,WBTC,WETH,51.1118617,1752.836810954063041737,477853.0914459884552168567562344487,121.55831942,4150.243160136897082125,2288300.463610678882587162413200335
113,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18466,2020-07-23 02:00:00,WBTC,WETH,42.96720172,1504.970295607375465027,406630.6778413950856699486263255059,120.17657744,4188.073440918991540353,2293004.280307442055578189013231818
114,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18465,2020-07-22 02:00:00,WBTC,WETH,18.41806451,693.253232278695864426,172200.1994472211487867512014367846,117.84081194,4268.12437558869143261,2234874.741061906929187555320906465
115,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18464,2020-07-21 02:00:00,WBTC,WETH,18.27144479,703.688345820567065602,170680.3981469975492291744675382761,121.25342345,4624.562478659674160548,2256800.855388843683096624929308272
116,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18463,2020-07-20 02:00:00,WBTC,WETH,25.85821446,990.086302608008312087,234218.8281851721370107405230169393,120.24285735,4649.511548564620882966,2190204.74471234099424429432663662
117,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18462,2020-07-19 02:00:00,WBTC,WETH,17.00570606,666.055317701789577559,155501.7811301291924138568549155667,121.45618299,4686.531482610153574278,2222432.524763938801632200281007113
